Symbol,Description,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price to earnings ratio forward,"Return on invested capital %, Trailing 12 months","Return on capital employed %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Current ratio, Quarterly","Gross margin %, Annual","Operating margin %, Annual","Net margin %, Annual","Interest coverage, Annual","Debt to equity ratio, Quarterly","EBITDA interest coverage, Annual",Country or region of registration,"Free cash flow margin %, Annual","Free cash flow, Annual","Free cash flow, Annual - Currency","Performance %, Year to date","Performance %, 6 months","Performance %, 1 year","Performance %, 5 years",Price,Price - Currency,"Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day",Sector,Industry,"Altman Z-score, Trailing 12 months","Piotroski F-score, Trailing 12 months"
TSLA,"Tesla, Inc.",1306826258938.8442,USD,307.4235807860262,166.45948109194765,4.04863467614114,4.509161005017528,2.74711195960894,4.6366006383549,1.94094565984474,18.0265114366162,5.1135225199574,4.00097018781571,14.346153846153847,0.18512975200902598,32.53550295857988,United States,6.559313275754795,6220000000,USD,-27.723896898208828,-22.6834597095489,2.9399869333914035,39.0272960717815,330.88,USD,365.6913081210531,386.68258497761786,42.5219859235341,Consumer durables,Motor vehicles,17.7908127350077,4
LLY,Eli Lilly and Company,1159695372949.657,USD,41.86128695746727,30.050274459937707,39.8084805127059,50.63399399276549,21.9645435795886,102.429633436174,1.35464275989192,83.0436183433314,45.5606867242517,31.6666410960585,,1.6207089937719499,,United States,13.76516976326731,8972000000,USD,14.450018580453358,20.01363857769119,88.08244274809161,361.8331771321462,1231.94,USD,1145.365439392535,1029.2161236091008,60.70896046659357,Health technology,Pharmaceuticals: major,8.18487828289271,9
BRK.A,Berkshire Hathaway Inc.,1029359344772.4392,USD,13.306252159207313,24.510917577865108,10.297088186406,5.427591239418363,7.06770678180285,12.1149884278469,7.29181985294118,23.6307491842647,15.8516492391855,18.0290972528833,11.615703294535411,0.17297535799761998,14.274215821661077,United States,6.741796879206556,25042000000,USD,5.842027999999995,5.5554756775861245,14.08055450422444,83.46044701599489,793815.21,USD,748382.7535352026,735915.2599081603,74.17954261383956,Finance,Property/Casualty insurance,2.9975929391106,5
005930,"Samsung Electronics Co., Ltd.",1025876542235.1742,USD,,3.709987733364872,,,,,,38.6135692824508,13.0653034119555,13.2674365046824,37.45730233277617,,77.7848895916675,South Korea,11.328625991063744,26077148610,USD,99.25124792013311,39.89485981308411,232.63888888888889,200.87939698492463,239500,KRW,265258.7958413032,211656.57739094485,45.48591820581216,Electronic technology,Telecommunications equipment,,
MU,"Micron Technology, Inc.",972407438291.4617,USD,19.49194174603426,5.995822395077704,58.389879041355,64.90710059818684,47.4982236046473,66.6380585190662,3.42451765188834,40.1653378992991,26.7804590935845,22.8449890309808,12.543859649122806,0.0633016957229657,23.01002506265664,United States,4.4625180587511375,1668000000,USD,191.7407878017789,117.76243408323533,667.5849157528751,978.6770233024306,861,USD,888.3942417345964,609.88920878635,46.29630089868095,Electronic technology,Semiconductors,22.2811140168259,8
JPM,JP Morgan Chase & Co.,956388812039.5841,USD,15.413185965814163,14.957958570208907,7.67605525318848,2.9706603318121845,1.3541187290248,17.7104721389104,1.14733529064984,,40.26913799669925,31.34055671161499,,3.4085045835802603,,United States,36.14410772962959,100867000000,USD,11.562790697674425,11.307387699542138,24.503425842618864,129.54574454510654,359.79,USD,337.5330119513056,313.42988259499793,64.7524149128557,Finance,Major banks,,
WMT,Walmart Inc.,896557179351.3297,USD,39.687180751752564,37.908498051578576,15.6575934438648,18.04793169016611,8.2379945613873,25.5284269858469,0.771440789645934,24.9266997867248,4.18207338294331,3.0698451826581,10.655591282600929,0.786377610516273,15.729903536977492,United States,2.0925090056550886,14923000000,USD,1.1083688579762168,-11.077785232250678,8.987133597755626,129.9655290530909,112.66,USD,114.96609551793047,115.58015651617113,49.46478086980358,Retail trade,Specialty stores,6.56312587727979,7
AMD,"Advanced Micro Devices, Inc.",766544926305.64,USD,120.50814833825227,42.20357373204128,9.64255902694968,9.448165404775771,8.12259862886417,10.1963133132108,2.60922109096929,45.9915124570571,10.8057391957043,12.3242587834522,28.572519083969464,0.0636082351541116,49.7557251908397,United States,19.443401945783652,6735000000,USD,114.50890817724988,115.51312649164679,169.80004596644451,335.20088975392747,469.56,USD,486.4965023111798,352.81046092222437,44.68173655114439,Electronic technology,Semiconductors,30.7409815316532,8
000660,SK hynix Inc.,726549144024.9026,USD,,3.485678876523938,,,,,,59.5711175910035,48.5511501036963,44.1798826362302,40.193707002265946,,52.064665012872155,South Korea,26.613573753296237,17839399380,USD,118.89400921658986,61.564625850340136,447.0249520153551,1207.3394495412845,1425000,KRW,1840811.1387053295,1349644.7992483282,39.14736803878402,Electronic technology,Semiconductors,,
SKHY34,SK hynix Inc Unsponsored Brazilian Depositary Receipt Repr 0.0625 ADS,726549144024.9025,USD,,,,,,,,,,,,,,South Korea,,,,0.867579908675805,,,,44.18,BRL,,,,Electronic technology,Semiconductors,,
V,Visa Inc.,674601551571.974,USD,31.008470430730412,24.959044013076074,39.1954083328959,46.34244872591672,23.0188989486882,60.6673708729449,0.985222614167223,77.3125,67.165,49.6325,45.61290322580645,0.6782079708908979,47.68421052631579,United States,53.9425,21577000000,USD,3.2726441249606966,10.52245197601859,8.283385279309513,50.230759635773985,361.32,USD,349.2578188903723,334.4951138502586,53.83201156835369,Finance,Finance/Rental/Leasing,8.16665817191596,6
ASML,ASML Holding NV,660814963891.6177,USD,55.26029187540841,31.615970514026206,47.1488181107056,46.09555875218489,22.3815770234548,53.9423379204738,1.33377267023553,51.5647145616564,34.595451720834,29.4159603028105,85.55185465556397,0.09092158677504189,93.95382286146858,Netherlands,33.932709467877665,13019325899,USD,65.56449858603438,28.41235026151509,144.76603955619876,128.55855855855856,1522.2,EUR,1493.3092816129656,1260.3063051794556,52.14531851629073,Electronic technology,Semiconductors,14.5573794853329,7
XOM,ExxonMobil Holdings Corporation,657042407132.6547,USD,20.562876409121323,13.49131942216389,11.1461587146036,10.878467145551248,7.18293042598284,12.5512239138806,1.13467297084318,21.6832095830568,10.4777635417792,8.90508019326654,15.881141787552643,0.163343357236487,28.044454843238185,United States,7.289791759929609,23612000000,USD,33.058539428761755,3.7799571345067178,50.037558685446,178.28282828282823,159.79,USD,149.4902831159874,141.01464171759002,65.07481642725064,Energy minerals,Integrated oil,4.2893637714793,7
JNJ,Johnson & Johnson,630935486154.0635,USD,30.344931500498387,21.942294974140843,17.5291534561271,18.524397722295223,10.6664976549626,25.7421502165879,1.08887876855816,68.6211217057062,27.7389623903672,28.4609993841449,16.286783042394013,0.577091007520213,20.964463840399002,United States,20.915712799167537,19698000000,USD,26.588337684943433,9.388317874153923,53.08735820371886,51.108161145099864,261.81,USD,250.53174928036825,227.867627679153,58.25313324114036,Health technology,Pharmaceuticals: major,5.31455899622084,6
700,Tencent Holdings Ltd,549120269497.54126,USD,16.903085153683968,13.748734831376288,16.3644099853319,16.138536254292983,11.7853326389213,21.5741774789787,1.42537102971763,54.7264707369048,32.5552099988561,29.9085087646955,18.188094530507176,0.359606509809762,23.08115338888917,China,29.719886241156697,31126956279.0468,USD,-21.498751040799338,-12.216014897579146,-15.971479500891268,4.316596461612362,471.4,HKD,464.7578554623177,503.10582085698513,52.01821066704981,Technology services,Packaged software,4.34643936986924,9
688825,CXMT CORPORATION,519747306285.07654,USD,,18.761265134645576,,,,,,37.5764136659338,12.9329122796278,3.05007896584972,2.475694553051322,0,10.910894566903176,China,-21.192980365820766,-1862362386.164,USD,1.8181818181818152,1.8181818181818152,1.8181818181818152,1.8181818181818152,50.4,CNY,,,,Electronic technology,Semiconductors,,
MA,Mastercard Incorporated,493598304279.6732,USD,30.98273082868916,26.469361656307015,59.529825332308,63.90327090599026,29.7960081376808,241.488413547237,1.06071028635418,96.0287489340967,60.071263247655,45.5841149957364,27.587412587412587,4.39190875066833,29.41118881118881,United States,51.504446339383605,16912000000,USD,-1.32116136041073,4.649261358357332,-0.10288248337029551,51.2718579601923,563.17,USD,534.5659018030572,527.6867312197827,59.394778716312196,Finance,Finance/Rental/Leasing,9.251283147027,5
INTC,Intel Corporation,491890887384.27386,USD,,58.85526746194505,-8.12158273381295,2.8231115277054046,-5.7165427297517,-12.1763516246461,1.60395290159798,37.3507653302556,2.70940154768887,-0.505174729911263,0.6250545613269315,0.577288615750154,5.734613705805325,United States,-15.089020490795225,-7975000000,USD,158.19433412761447,102.7021409270422,387.6,79.79351032448376,97.52,USD,102.79425335969384,76.66565810645005,46.52817977575107,Electronic technology,Semiconductors,4.62804475694446,6
CSCO,"Cisco Systems, Inc.",483101666421.77,USD,39.9589228662711,26.09162488004707,17.544790785076,16.981528617798848,9.97114067697124,25.8048862821216,0.924584608381174,63.8348572033749,21.9931514103153,17.9687224203057,7.8217200251098555,0.675405742821473,9.58631512868801,United States,23.454654569845022,13288000000,USD,59.91910757387958,42.42389030908667,74.4942556553678,120.84565308655986,122.57,USD,114.39386812108026,95.48443123881852,62.85128227021729,Electronic technology,Telecommunications equipment,3.58895806588738,8
BAC,Bank of America Corporation,446556908511.4029,USD,14.69667679278284,12.949451513875237,5.4340795659687,1.7463090245483024,0.973267421030086,11.2450120111271,1.03401624468511,,32.91936194284431,26.348789608684765,,2.47094262921214,,United States,22.354176640464534,43425000000,USD,16.045793203707063,14.096837591566912,41.43964562569214,56.86563497912061,63.86,USD,59.156979259877886,53.99479955890119,69.70824548738887,Finance,Major banks,,
ABBV,AbbVie Inc.,438192067296.4011,USD,70.1114001357159,16.335505471804737,10.5060257119391,23.059595155274295,4.6037965897531,,0.808534652514288,70.1275343361674,34.1939175931982,6.84434270765206,6.8365478914677995,,9.497221314154952,United States,29.130150425114454,17816000000,USD,8.406924892891489,11.562514059477207,24.55796664657423,117.13660245183885,247.97,USD,242.27752385775187,225.01020495470476,49.50636342919991,Health technology,Pharmaceuticals: major,2.65533588433142,7
ORCL,Oracle Corporation,435095149228.83075,USD,25.93222084878451,18.75829407193201,10.7283229735669,12.618599826264433,7.94522458848693,54.2797693737194,1.11500335216933,63.3415977552444,33.3209614442448,25.3678162626008,4.8801913459447706,3.93883504281547,6.901065449010654,United States,-35.164867793993196,-23686000000,USD,-23.507368207829032,-7.704998166931435,-39.58724953005638,69.52861952861956,151.05,USD,149.36122959567658,174.3491353718457,59.41508262685939,Technology services,Packaged software,2.32289885322587,4
COST,Costco Wholesale Corporation,422524449783.4452,USD,47.92071140440001,43.29830809617238,22.9707602339181,27.30877773452705,10.9170413557982,29.1519609460039,1.07245103857567,12.8432067142624,3.77241266554036,2.94257634385162,67.42207792207792,0.245665343639022,83.17532467532467,United States,2.8473849619416134,7837000000,USD,10.638223749912909,-2.109865044668311,-2.4970577700455383,116.2097762447238,952.75,USD,955.9903551929667,963.6029200423725,52.009847103560965,Retail trade,Specialty stores,9.36594504674725,7
PLTR,Palantir Technologies Inc.,421093996556.82404,USD,149.75643107426717,91.85565405282998,37.4585160765841,32.0926632084843,31.6808662267229,38.4216232532504,7.22821249532751,82.3665172141503,31.5949516539804,36.3099677663411,,0.0216283818389527,,United States,46.93590314797676,2100591000,USD,-3.3480419194705027,26.04207876281243,-5.145208000649592,661.5384615384615,175.23,USD,136.47341645663764,141.9879051839376,73.90856670951624,Technology services,Packaged software,,
AMAT,"Applied Materials, Inc.",414542099259.0449,USD,49.05759654232829,34.50955219011266,31.1562757484208,30.725177429555195,23.0201033577748,39.6920923722883,2.50844632140476,48.6745628877609,29.8575860124083,24.6686407219402,31.486988847583643,0.30398594671462603,33.10408921933085,United States,20.086012408347433,5698000000,USD,95.4919874194998,54.51680205975054,185.07780507780507,265.361603862706,522.12,USD,528.7483754575146,408.5279997263101,47.39388151471752,Producer manufacturing,Industrial machinery,16.0311275127885,7
CVX,Chevron Corporation,385097567394.0402,USD,18.686365118018138,13.101411485348915,10.3929337539432,11.1180598437127,7.08867296090059,12.2456140350877,1.25215973089371,14.6791377198782,8.89754733545038,6.66489644184811,11.795258620689655,0.19525181295850602,26.49137931034483,United States,9.11322574701681,16817000000,USD,28.091216771268034,5.963901272153963,26.573154100915634,93.47826086956522,194.91,USD,185.76695944451464,177.89338123711573,59.37895180613492,Energy minerals,Integrated oil,3.31919618775118,6
CAT,"Caterpillar, Inc.",385014475147.8768,USD,41.66940290339592,31.59236130062098,20.2384401592463,21.625143938514825,10.4473643393676,51.3504683075583,1.35279371622751,32.2079036529613,17.1610765065321,13.1441506754058,26.42141230068337,2.3078077273458,31.574031890660592,United States,11.026942253917058,7453000000,USD,45.01289842275662,10.399641482575012,99.17720916959956,298.8476190476191,837.58,USD,885.8710671489775,760.6287683362264,42.164326416978376,Producer manufacturing,Trucks/Construction/Farm machinery,4.86004060828917,6
LRCX,Lam Research Corporation,383174975675.2901,USD,53.15660727607085,32.23976960770387,47.9830865701769,50.66397885479801,32.3805928213531,65.0655590452318,2.62928251787991,50.4690072479769,35.294212594409,31.2722977838554,52.26661099920961,0.33049403488323004,55.08100252415798,United States,21.053317545234755,4891252000,USD,72.28001124543154,30.081300813008127,209.02672718103878,378.1523096129838,306.4,USD,317.6284091739432,255.36518594974643,47.380370069755195,Producer manufacturing,Industrial machinery,30.4450934438195,8
GE,GE Aerospace,380474154945.2431,USD,43.2220270859608,43.5855594516183,24.7122237692827,10.626469838211543,7.07527993653325,48.7450713800136,0.981869898590156,36.4518591211427,18.0242067386326,18.7569512594046,9.804270462633452,1.1468253968254,11.251482799525505,United States,15.841238687166067,7264000000,USD,18.385794995964485,14.791047112224136,34.037575846187586,467.59651611103453,366.7,USD,350.330458358563,315.7948950340101,54.84954955677025,Electronic technology,Aerospace & defense,3.73405523035302,7
601398,Industrial and Commercial Bank of China Limited Class A,379735197770.01746,USD,,7.414634146341464,3.74241849842974,,0.720554707593493,9.50558633282783,0.333884362184062,,49.6227007210767,43.8116499176218,,2.58420431703983,,China,9.546167715792548,20988672400,USD,-3.9190897597977306,4.25240054869684,-2.313624678663247,66.30196936542669,7.6,CNY,7.527345913247171,7.435692728819688,49.74551318159928,Finance,Major banks,,
KO,Coca-Cola Company (The),373762429802.7861,USD,26.172757675273417,25.55185626720529,19.5157860297726,19.55654075137332,13.4894348778592,44.2295512473932,1.30460317460317,61.7581418416267,31.3750206645727,27.0850553810547,9.196244700181708,1.20450899031812,9.832222895215022,United States,10.943957678955199,5296000000,USD,24.366499642090208,12.994276795005215,23.45626376749806,52.83251231527093,86.87,USD,83.30784640824245,77.737109767515,58.97905746204934,Consumer non-durables,Beverages: non-alcoholic,5.25984095846169,9
UNH,UnitedHealth Group Incorporated,371194908616.1922,USD,26.283840267506914,19.327110710431853,,10.955802263841962,4.56800905709203,,0.776784117331425,,4.23713097703807,2.69367491347664,,,,United States,3.5916410280471975,16075000000,USD,23.525589688571912,50.02936426369109,66.97577515421382,-0.431170982436477,408.74,USD,407.51466655701336,368.92225606235064,45.20537950259572,Health services,Managed health care,,
RO,Roche Holding Ltd,361339312644.35547,USD,24.715846067518367,18.081145584725537,21.8314655439292,27.350427350427353,12.790854347398,40.2176923954311,1.22844663223212,73.5337148059042,31.3154301319982,20.9376422394174,16.229149115417016,0.9728382222494111,19.087615838247682,Switzerland,22.891605435984133,17763034800,USD,13.142174432497013,4.930747922437677,47.04968944099378,-5.818003336200815,378.8,CHF,349.24104359416333,332.0631016661777,70.2122758933045,Health technology,Pharmaceuticals: major,4.64314624679754,5
HSBA,HSBC Holdings Plc,354898599674.5326,USD,14.69407357602536,11.805908806909855,5.78438798423306,0.7095301206536141,0.730885196129574,14.1079614311258,1.63318815883691,,22.412099001487054,28.01943913320592,,3.2912171771480203,,United Kingdom,6.768552638482232,9575321079.232,USD,29.03171390013496,17.082504209398444,62.055084745762706,273.1219512195122,1529.8,GBX,1475.1127841723412,1297.978619339149,53.63285638573965,Finance,Major banks,,
HD,"Home Depot, Inc. (The)",349768590949.0508,USD,24.906807160050267,22.97465825375961,21.5771724233511,29.648586052097333,13.5341759191736,128.379678409455,1.04474423833614,31.3280666492595,12.6849765913907,8.59590850300274,8.660862354892206,4.55218394118495,10.369402985074627,United States,7.678995403289957,12646000000,USD,2.1401741257315803,-8.888311688311695,-9.37790637594296,6.727112301092267,350.78,USD,337.5504737941814,346.86784528360084,57.24859340693512,Retail trade,Home improvement chains,5.49387826644666,4
PG,Procter & Gamble Company (The),340389968288.97455,USD,22.121180078248916,20.970620081072838,20.66824668968,23.46440677966102,12.7474657599542,30.2489325403184,0.67731431229648,50.8732420259215,23.8601893556393,18.4368967736005,18.89535941765241,0.647639651633661,21.770700636942674,United States,17.403943377148636,15147000000,USD,2.326881419886789,-7.690368129097321,-4.143483668259483,3.1921640476358264,146.44,USD,147.31171559854891,149.27164405414482,47.87664736982502,Consumer non-durables,Household/Personal care,5.4450812543365,6
MS,Morgan Stanley,338190040834.52856,USD,17.39843573252319,16.349154092808345,4.27127185569861,2.895019481837359,1.33083431855571,17.9544168934538,1.40461357809384,,30.81895332390382,23.848656294200847,,4.68767891067576,,United States,38.507480140665066,46100000000,USD,20.622916841722002,19.780831061912444,52.05310171945062,113.74826285487396,215.33,USD,211.895665171325,187.8773315716657,50.68513246241142,Finance,Investment managers,,
601288,Agricultural Bank of China Limited Class A,328949075572.09125,USD,7.706029254370319,,2.28777948571662,0.9790657704838305,0.614085042395332,10.4659619299946,0.351007861680788,,44.25849098351588,40.24795331341963,,4.47104389371872,,China,19.13269523730795,37058377120,USD,-15.294117647058822,-4.565537555228271,-3.1390134529147975,121.9178082191781,6.48,CNY,6.529795373047521,6.6473773609670825,47.103018259657304,Finance,Major banks,,
MRK,"Merck & Company, Inc.",323349423286.46844,USD,104.64391335624649,15.174404817236047,,12.880960130607521,,,1.32267137860157,71.9757878199797,36.1734898191788,28.1150848658473,17.307295504789977,1.2855269119786301,21.60943257184967,United States,19.037057573237224,12360000000,USD,24.059509144319136,11.85919343814079,63.41509080696498,74.21157684630735,130.92,USD,124.86011952677933,113.82211952716087,59.93532118395461,Health technology,Pharmaceuticals: major,3.75956583606732,
NFLX,"Netflix, Inc.",317666975514.3116,USD,24.034402369100878,22.037521849037343,32.0006446247635,32.61231057194692,24.4726654448241,49.5414276192282,1.14160852443918,48.5934532352315,29.6398152244793,24.2548870957991,17.28140397419222,0.5518605168232,38.859432589406445,United States,20.897238136554613,9461053000,USD,-18.95251248273663,-6.918008784773045,-35.521767425350106,46.71153846153847,76.29,USD,76.23762783796887,88.2773685208015,58.888078343108496,Technology services,Internet software/Services,9.22611628193241,7
PANW,"Palo Alto Networks, Inc.",313807587367.0985,USD,316.7228757094678,98.23075451240513,4.53664628369649,3.0416702225877277,2.46906346676666,4.83000702035904,0.806018210082167,68.2025700807895,12.4318169495201,12.296264165266,382.1333333333334,0.0748518143703918,656.8000000000001,United States,37.62728406441468,3469800000,USD,108.34370434500298,130.29396812105628,127.98271064006161,492.4457778626778,385.04,USD,314.88247134671485,240.38835747771765,70.32091274089395,Technology services,Packaged software,5.03593792477796,3
BABA,Alibaba Group Holding Limited,302525178169.8758,USD,21.368128673858276,20.872638225785835,8.27610517188459,4.061849162013218,5.66408440651792,10.1592269824905,1.27055529200374,39.4838180272941,5.8169136538142,10.345521505954,6.0804656409749045,0.265553509048098,10.677014197796003,China,-4.955112488325638,-7141247730,USD,-13.301009042065267,-19.361326101529652,10.89507207509219,-32.92441830993056,132.32,USD,118.73498163173963,129.92531373563278,71.72010678956009,Retail trade,Internet retail,2.75939276803269,2
RTX,RTX Corporation,302059561359.75586,USD,39.46469448846628,30.37222234494101,7.66206889722847,8.938237583544337,4.53693958857967,12.0178606095904,1.01054628824413,20.077198288997,10.0301344198278,7.59793686444026,4.843051771117167,0.585383491269566,7.022888283378746,United States,8.96132185140458,7940000000,USD,22.13623978201635,14.59249412005317,43.11621966794382,157.04782658561763,224.12,USD,200.9252439584736,185.90619696507937,76.7613707810503,Electronic technology,Aerospace & defense,2.6476732481258,8
ARM,Arm Holdings plc,301784767822,USD,274.77431267952403,112.07839838985373,12.7324836880298,9.701858614487383,10.1403525812248,13.3529449382874,5.25186412593206,92.520325203252,18.0081300813008,18.3739837398374,,0.0561993047508691,,United Kingdom,19.898373983739837,979000000,USD,137.39253744571482,110.06195592502552,95.9830248042731,377.4509803921569,267.85,USD,284.0358707868996,219.70335310145242,46.42571412185385,Electronic technology,Semiconductors,90.408050137325,6
GS,"Goldman Sachs Group, Inc. (The)",301219738601.0178,USD,15.966089557398655,14.81973170399324,4.70428057457136,3.019390251449315,1.07204195546832,16.9933316588208,1.18589094997189,,37.15045707840199,28.916311722419568,,6.49746622997833,,United States,18.343593766093825,23152000000,USD,17.02601809954751,8.822477488849618,42.5219739343675,158.54993501949414,1034.51,USD,1035.2807667883108,927.4809314470566,47.6681769855017,Finance,Investment banks/Brokers,,
601939,China Construction Bank Corporation Class A,300916047246.0603,USD,7.648026315789474,,,,,,0.286119426912585,,48.97701446247812,43.541090936187544,,2.77438321717558,,China,-174.51729296970151,-339018632080,USD,10.11840688912811,14.557670772676378,6.673618352450475,74.57337883959043,10.23,CNY,10.112720421688874,9.616548271307643,50.499469990261005,Finance,Major banks,,
DELL,Dell Technologies Inc.,296834916733.787,USD,36.38559769868326,24.365270028897974,38.0764789784691,29.965347437534195,8.33473748897325,,0.946499906163704,19.9868102879754,7.85579248186415,5.21960870520994,5.726923076923077,,7.668589743589743,United States,7.519894482303803,8552000000,USD,256.6043613707165,258.5872033831937,239.17037037037036,813.4528191384765,457.88,USD,395.51558457703186,263.8693323398188,57.66568736824021,Electronic technology,Computer processing hardware,2.23601736922393,8
RY,Royal Bank of Canada,293550172584.46497,USD,19.115869115869113,17.673483518781012,6.2575700400956,2.1653195834217263,0.95459177920462,16.2085779971006,0.826408949173195,,37.21696739280404,31.215219757477275,,2.77345310090465,,Canada,14.289704239430822,13869922800,USD,25.11805998723674,23.277162977867192,61.145205479452045,127.51818041157358,294.09,CAD,286.0677063393417,248.9863577461151,51.282573372544654,Finance,Major banks,,
PM,Philip Morris International Inc,289902126923.374,USD,26.73604622748638,21.27411595468339,33.7566928153406,38.600509215831984,15.8564670960761,,0.979805591138573,67.0473606314751,41.8944252590035,27.913172175629,7.323846485554118,,8.184562311341095,United States,26.30488406512087,10664000000,USD,16.061400224634976,1.917808219178082,10.655006246653576,86.89710610932477,186,USD,185.08529250218683,173.85754117695936,47.19325357843716,Consumer non-durables,Tobacco,4.37476388634496,7
NOVN,Novartis AG,284599020798.9866,USD,24.207723035952068,16.748315602921764,17.2039542431158,19.668444795879537,11.1511258729933,30.2455873864668,0.861503086808618,75.0238392136727,31.1505171275581,25.643658769163,14.286795622212447,1.17986615954937,18.76534902873787,Switzerland,32.267292588541686,18433135739.032,USD,15.88053177927519,5.138797091870455,33.117154811715494,49.5065736781048,127.26,CHF,124.06055483938152,116.82200108175904,56.19455824330517,Health technology,Pharmaceuticals: major,3.43548405271579,5
601857,"PetroChina Co., Ltd. Class A",283906291778.3383,USD,,,,,,,1.1334499722995,14.6829557488789,8.71710507766286,5.91355789028892,11.725171925566343,0.273830863288627,23.740139563106798,China,4.86022113342629,18482297680,USD,6.2439961575408285,1.561065197428833,26.400000000000006,142.01312910284463,11.06,CNY,10.503940672510883,10.369118402871491,60.56158432350035,Energy minerals,Integrated oil,,
MC,LVMH Moet Hennessy Louis Vuitton SE,272748592942.31735,USD,21.963600572329508,20.17460914938616,11.6629673711412,15.4712726656952,7.67759331413406,16.3085688582353,1.63050799887735,66.2417859838875,21.879292635539,13.461705050305,15.360556038227628,0.537734048021147,21.113814074717638,France,18.617199005036692,17669328440,USD,-24.863600935307872,-10.15843429636533,3.6559139784946235,-31.611803796989268,482,EUR,482.7781773263128,509.901359470014,50.65335699692358,Consumer non-durables,Apparel/Footwear,3.10457292838768,7
300750,"Contemporary Amperex Technology Co., Limited Class A",272622771221.78156,USD,20.893876873839304,16.911597483186952,19.414868518669,13.657965766691207,8.45905483024545,25.2122433470305,1.55953271506767,25.6236509125518,15.2892312496663,17.099637956173,20.886049350403134,0.7960376188228131,29.600827197883348,China,22.062379181627705,13317566606.24,USD,5.513513513513507,5.513513513513507,48.170639137695446,37.788373048448854,390.4,CNY,390.90260072800635,376.87550398810146,50.848580658529144,Producer manufacturing,Electrical products,2.75201450032522,7
WFC,Wells Fargo & Company,264660415898.24548,USD,12.715385732965276,11.66935200429654,6.39446585988738,2.2540545517873656,1.06063840017638,12.5158801110431,0.958127442949583,,30.47449795628221,25.28049286179729,,2.57089183639492,,United States,-11.660160180303457,-14486000000,USD,-6.19506966773848,-5.536967080410156,13.500194527298659,79.60188795403243,87.52,USD,85.065424326311,82.97645399699569,54.28287134163157,Finance,Major banks,,
GEV,GE Vernova Inc.,263896637271.49673,USD,28.362835911469364,46.67715295040968,80.6585407144066,9.939711427732743,14.2353486009651,91.4754727848709,0.836521583378112,20.337869791393,5.42273133308812,12.8316956544585,,0.238270469181233,,United States,9.747254479533392,3710000000,USD,49.85858830290839,20.405137739540432,51.22170840773469,761.6086956521739,990.85,USD,1018.064987677014,875.192501103995,46.211073738642035,Producer manufacturing,Electrical products,3.43488610195471,6
NESN,Nestle S.A.,257791615488.5659,USD,27.89610389610389,,9.81893047563744,16.81320728636421,5.75613039492161,25.6304257957834,0.829697504967984,45.5872164487652,15.9425634149067,10.0938652363393,8.462040332147094,2.1500171057133097,10.616844602609728,Switzerland,12.713152307520392,14350947800,USD,2.9787778061876735,2.2467631378522417,11.2261806130903,-29.342105263157897,80.55,CHF,81.50919087479384,79.89077387683456,43.84735671391792,Consumer non-durables,Food: major diversified,2.91319240869981,5
TXN,Texas Instruments Incorporated,256111167544.80457,USD,42.6635023504176,29.39915400380541,19.6134037420953,22.75695692927058,16.9935748075973,34.9723917465853,4.85727496917386,57.0240922972514,34.7245786675715,28.1246465331976,11.063063063063064,0.780363192091964,14.664864864864866,United States,14.72118538626852,2603000000,USD,60.283485268482266,25.687394957983194,51.02590338736604,47.18169413246562,280.44,USD,285.9300942062637,246.57343893222978,46.83362039426497,Electronic technology,Semiconductors,12.8499615204881,7
601988,Bank of China Limited Class A,254441315038.89813,USD,,7.538461538461538,5.81718038343396,,0.662007814694691,9.13556457421422,0.318579865001776,,45.979929052108936,37.61306159341782,,2.9723910724895,,China,20.75312316071325,35789607120,USD,2.6178010471204094,8.687615526802213,3.7037037037037033,94.70198675496688,5.88,CNY,5.8835585818430385,5.72068271482149,49.12839679656821,Finance,Major banks,,
KLAC,KLA Corporation,251823821935.16125,USD,52.550644818278485,34.8416750107242,41.6730679539145,44.14700231642298,28.4000443158109,87.4959530524195,2.81645077837557,60.9654415313148,41.3536781689648,35.5919514612106,19.52451352122279,0.968801162867609,20.934380152639893,United States,27.755331493849766,3767134000,USD,53.00346905240095,31.212046946055615,111.10624315443594,448.7416011843754,192.74,USD,207.92058590303023,171.4708930868604,43.7363878988958,Electronic technology,Semiconductors,22.9986341054861,7
8306,"Mitsubishi UFJ Financial Group, Inc.",250155071495.99997,USD,14.821308227472878,13.912071490956622,4.93413240374055,0.8432382031964577,0.644487314270813,12.5968634578371,1.79020512530797,,35.90380865294498,32.19432929237784,,3.1642271685073804,,Japan,52.631775464631524,43944200530,USD,39.368671828469324,17,64.94360902255639,482.28269048246005,3510,JPY,3402.408528019164,2918.0399423064987,49.4960216881333,Finance,Major banks,,
